"OBJECTID","LAYER_NAME","FEATURE_VALUE"
105166,CENSUSBLOCK,"0007"
105167,CENSUSBLOCK,"0007"
105168,CENSUSBLOCK,"1000"
105169,CENSUSBLOCK,"1000"
105170,CENSUSBLOCK,"1000"
105171,CENSUSBLOCK,"1000"
105172,CENSUSBLOCK,"1000"
105173,CENSUSBLOCK,"1000"
105174,CENSUSBLOCK,"1000"
105175,CENSUSBLOCK,"1000"
105176,CENSUSBLOCK,"1000"
105177,CENSUSBLOCK,"1000"
105178,CENSUSBLOCK,"1000"
105179,CENSUSBLOCK,"1000"
105180,CENSUSBLOCK,"1000"
105181,CENSUSBLOCK,"1000"
105182,CENSUSBLOCK,"1000"
105183,CENSUSBLOCK,"1000"
105184,CENSUSBLOCK,"1000"
105185,CENSUSBLOCK,"1000"
105186,CENSUSBLOCK,"1000"
105187,CENSUSBLOCK,"1000"
105188,CENSUSBLOCK,"1000"
105189,CENSUSBLOCK,"1000"
105190,CENSUSBLOCK,"1000"
105191,CENSUSBLOCK,"1000"
105192,CENSUSBLOCK,"1000"
105193,CENSUSBLOCK,"1000"
105194,CENSUSBLOCK,"1000"
105195,CENSUSBLOCK,"1000"
105196,CENSUSBLOCK,"1000"
105197,CENSUSBLOCK,"1000"
105198,CENSUSBLOCK,"1000"
105199,CENSUSBLOCK,"1000"
105200,CENSUSBLOCK,"1000"
105201,CENSUSBLOCK,"1000"
105202,CENSUSBLOCK,"1000"
105203,CENSUSBLOCK,"1000"
105204,CENSUSBLOCK,"1000"
105205,CENSUSBLOCK,"1000"
105206,CENSUSBLOCK,"1000"
105207,CENSUSBLOCK,"1000"
105208,CENSUSBLOCK,"1000"
105209,CENSUSBLOCK,"1000"
105210,CENSUSBLOCK,"1000"
105211,CENSUSBLOCK,"1000"
105212,CENSUSBLOCK,"1000"
105213,CENSUSBLOCK,"1000"
105214,CENSUSBLOCK,"1000"
105215,CENSUSBLOCK,"1000"
105216,CENSUSBLOCK,"1000"
105217,CENSUSBLOCK,"1000"
105218,CENSUSBLOCK,"1000"
105219,CENSUSBLOCK,"1000"
105220,CENSUSBLOCK,"1000"
105221,CENSUSBLOCK,"1000"
105222,CENSUSBLOCK,"1000"
105223,CENSUSBLOCK,"1000"
105224,CENSUSBLOCK,"1000"
105225,CENSUSBLOCK,"1000"
105226,CENSUSBLOCK,"1000"
105227,CENSUSBLOCK,"1000"
105228,CENSUSBLOCK,"1000"
105229,CENSUSBLOCK,"1000"
105230,CENSUSBLOCK,"1000"
105150,CENSUSBLOCK,"0001"
105118,CENSUSBLOCK,"7001"
105119,CENSUSBLOCK,"7001"
105120,CENSUSBLOCK,"7002"
105121,CENSUSBLOCK,"7003"
105122,CENSUSBLOCK,"7004"
105123,CENSUSBLOCK,"7005"
105124,CENSUSBLOCK,"7006"
105125,CENSUSBLOCK,"1013"
105126,CENSUSBLOCK,"3001"
105127,CENSUSBLOCK,"3002"
105128,CENSUSBLOCK,"3001"
105129,CENSUSBLOCK,"3002"
105130,CENSUSBLOCK,"0002"
105131,CENSUSBLOCK,"1033"
105132,CENSUSBLOCK,"1036"
105133,CENSUSBLOCK,"1034"
105134,CENSUSBLOCK,"1035"
105135,CENSUSBLOCK,"1027"
105136,CENSUSBLOCK,"1032"
105137,CENSUSBLOCK,"1013"
105138,CENSUSBLOCK,"1025"
105139,CENSUSBLOCK,"1017"
105140,CENSUSBLOCK,"1018"
105141,CENSUSBLOCK,"1006"
105142,CENSUSBLOCK,"1028"
105143,CENSUSBLOCK,"1037"
105144,CENSUSBLOCK,"1046"
105145,CENSUSBLOCK,"1042"
105146,CENSUSBLOCK,"1020"
105147,CENSUSBLOCK,"1012"
105148,CENSUSBLOCK,"1011"
105149,CENSUSBLOCK,"1007"
105014,CENSUSBLOCK,"5000"
105015,CENSUSBLOCK,"5000"
105016,CENSUSBLOCK,"5000"
105017,CENSUSBLOCK,"5000"
105018,CENSUSBLOCK,"5000"
105019,CENSUSBLOCK,"5000"
105020,CENSUSBLOCK,"5000"
105021,CENSUSBLOCK,"5000"
105022,CENSUSBLOCK,"5000"
105023,CENSUSBLOCK,"5000"
105024,CENSUSBLOCK,"5001"
105025,CENSUSBLOCK,"5001"
105026,CENSUSBLOCK,"5001"
105027,CENSUSBLOCK,"5001"
105028,CENSUSBLOCK,"5001"
105029,CENSUSBLOCK,"5001"
105030,CENSUSBLOCK,"5001"
105031,CENSUSBLOCK,"5001"
105032,CENSUSBLOCK,"5001"
105033,CENSUSBLOCK,"5001"
105034,CENSUSBLOCK,"5001"
105035,CENSUSBLOCK,"5001"
105036,CENSUSBLOCK,"5001"
105037,CENSUSBLOCK,"5001"
105038,CENSUSBLOCK,"5001"
105039,CENSUSBLOCK,"5001"
105040,CENSUSBLOCK,"5001"
105041,CENSUSBLOCK,"5001"
105042,CENSUSBLOCK,"5001"
105043,CENSUSBLOCK,"5001"
105044,CENSUSBLOCK,"5001"
105045,CENSUSBLOCK,"5001"
105046,CENSUSBLOCK,"5001"
105047,CENSUSBLOCK,"5002"
105048,CENSUSBLOCK,"5002"
105049,CENSUSBLOCK,"5002"
105050,CENSUSBLOCK,"5002"
105051,CENSUSBLOCK,"5002"
105052,CENSUSBLOCK,"5002"
105053,CENSUSBLOCK,"5002"
105054,CENSUSBLOCK,"5002"
105055,CENSUSBLOCK,"5002"
105056,CENSUSBLOCK,"5002"
105057,CENSUSBLOCK,"5002"
105058,CENSUSBLOCK,"5002"
105059,CENSUSBLOCK,"5003"
105060,CENSUSBLOCK,"5003"
105061,CENSUSBLOCK,"5003"
105062,CENSUSBLOCK,"5003"
105063,CENSUSBLOCK,"5003"
105064,CENSUSBLOCK,"5003"
105065,CENSUSBLOCK,"5003"
105066,CENSUSBLOCK,"5003"
105067,CENSUSBLOCK,"5004"
105068,CENSUSBLOCK,"5004"
105069,CENSUSBLOCK,"5004"
105070,CENSUSBLOCK,"5004"
105071,CENSUSBLOCK,"5004"
105072,CENSUSBLOCK,"5004"
105073,CENSUSBLOCK,"5005"
105074,CENSUSBLOCK,"5005"
105075,CENSUSBLOCK,"5005"
105076,CENSUSBLOCK,"5005"
105077,CENSUSBLOCK,"5005"
105078,CENSUSBLOCK,"5005"
105079,CENSUSBLOCK,"5005"
105080,CENSUSBLOCK,"5006"
105081,CENSUSBLOCK,"5006"
105082,CENSUSBLOCK,"5006"
105083,CENSUSBLOCK,"5006"
105084,CENSUSBLOCK,"5006"
105085,CENSUSBLOCK,"5007"
105086,CENSUSBLOCK,"5007"
105087,CENSUSBLOCK,"5007"
105088,CENSUSBLOCK,"5007"
105089,CENSUSBLOCK,"5008"
105090,CENSUSBLOCK,"5008"
105091,CENSUSBLOCK,"5008"
105092,CENSUSBLOCK,"5008"
105093,CENSUSBLOCK,"5009"
105094,CENSUSBLOCK,"5009"
105095,CENSUSBLOCK,"5009"
105096,CENSUSBLOCK,"5010"
105097,CENSUSBLOCK,"5010"
105098,CENSUSBLOCK,"5010"
105099,CENSUSBLOCK,"5011"
105100,CENSUSBLOCK,"5011"
105101,CENSUSBLOCK,"5012"
105102,CENSUSBLOCK,"6000"
105103,CENSUSBLOCK,"6000"
105104,CENSUSBLOCK,"6000"
105105,CENSUSBLOCK,"6000"
105106,CENSUSBLOCK,"6000"
105107,CENSUSBLOCK,"6001"
105108,CENSUSBLOCK,"6001"
105109,CENSUSBLOCK,"6001"
105110,CENSUSBLOCK,"6002"
105111,CENSUSBLOCK,"6002"
105112,CENSUSBLOCK,"6002"
105113,CENSUSBLOCK,"6003"
105114,CENSUSBLOCK,"6003"
105115,CENSUSBLOCK,"6004"
105116,CENSUSBLOCK,"7000"
105117,CENSUSBLOCK,"7000"
104938,CENSUSBLOCK,"4023"
104939,CENSUSBLOCK,"4024"
104940,CENSUSBLOCK,"4024"
104941,CENSUSBLOCK,"4025"
104942,CENSUSBLOCK,"4025"
104943,CENSUSBLOCK,"4026"
104944,CENSUSBLOCK,"4026"
104945,CENSUSBLOCK,"4027"
104946,CENSUSBLOCK,"4027"
104947,CENSUSBLOCK,"4028"
104948,CENSUSBLOCK,"4028"
104949,CENSUSBLOCK,"4029"
104950,CENSUSBLOCK,"4029"
104951,CENSUSBLOCK,"4030"
104952,CENSUSBLOCK,"4030"
104953,CENSUSBLOCK,"4031"
104954,CENSUSBLOCK,"4031"
104955,CENSUSBLOCK,"4032"
104956,CENSUSBLOCK,"4032"
104957,CENSUSBLOCK,"4033"
104958,CENSUSBLOCK,"4034"
104959,CENSUSBLOCK,"4034"
104960,CENSUSBLOCK,"4035"
104961,CENSUSBLOCK,"4036"
104962,CENSUSBLOCK,"4037"
104963,CENSUSBLOCK,"4038"
104964,CENSUSBLOCK,"4039"
104965,CENSUSBLOCK,"4040"
104966,CENSUSBLOCK,"4041"
104967,CENSUSBLOCK,"4042"
104968,CENSUSBLOCK,"4043"
104969,CENSUSBLOCK,"4044"
104970,CENSUSBLOCK,"4045"
104971,CENSUSBLOCK,"4047"
104972,CENSUSBLOCK,"4048"
104973,CENSUSBLOCK,"4049"
104974,CENSUSBLOCK,"4050"
104975,CENSUSBLOCK,"4051"
104976,CENSUSBLOCK,"4052"
104977,CENSUSBLOCK,"4053"
104978,CENSUSBLOCK,"4055"
104979,CENSUSBLOCK,"4059"
104980,CENSUSBLOCK,"4060"
104981,CENSUSBLOCK,"4061"
104982,CENSUSBLOCK,"4062"
104983,CENSUSBLOCK,"4063"
104984,CENSUSBLOCK,"4064"
104985,CENSUSBLOCK,"4065"
104986,CENSUSBLOCK,"4066"
104987,CENSUSBLOCK,"4067"
104988,CENSUSBLOCK,"4068"
104989,CENSUSBLOCK,"4069"
104990,CENSUSBLOCK,"4070"
104991,CENSUSBLOCK,"4071"
104992,CENSUSBLOCK,"4072"
104993,CENSUSBLOCK,"4073"
104994,CENSUSBLOCK,"4075"
104995,CENSUSBLOCK,"4076"
104996,CENSUSBLOCK,"4077"
104997,CENSUSBLOCK,"4078"
104998,CENSUSBLOCK,"4079"
104999,CENSUSBLOCK,"4080"
105000,CENSUSBLOCK,"4081"
105001,CENSUSBLOCK,"4082"
105002,CENSUSBLOCK,"5000"
105003,CENSUSBLOCK,"5000"
105004,CENSUSBLOCK,"5000"
105005,CENSUSBLOCK,"5000"
105006,CENSUSBLOCK,"5000"
105007,CENSUSBLOCK,"5000"
105008,CENSUSBLOCK,"5000"
105009,CENSUSBLOCK,"5000"
105010,CENSUSBLOCK,"5000"
105011,CENSUSBLOCK,"5000"
105012,CENSUSBLOCK,"5000"
105013,CENSUSBLOCK,"5000"
104833,CENSUSBLOCK,"4002"
104834,CENSUSBLOCK,"4002"
104835,CENSUSBLOCK,"4002"
104836,CENSUSBLOCK,"4002"
104837,CENSUSBLOCK,"4002"
104838,CENSUSBLOCK,"4002"
104839,CENSUSBLOCK,"4002"
104840,CENSUSBLOCK,"4002"
104841,CENSUSBLOCK,"4002"
104842,CENSUSBLOCK,"4002"
104843,CENSUSBLOCK,"4002"
104844,CENSUSBLOCK,"4002"
104845,CENSUSBLOCK,"4002"
104846,CENSUSBLOCK,"4002"
104847,CENSUSBLOCK,"4002"
104848,CENSUSBLOCK,"4002"
104849,CENSUSBLOCK,"4002"
104850,CENSUSBLOCK,"4002"
104851,CENSUSBLOCK,"4002"
104852,CENSUSBLOCK,"4002"
104853,CENSUSBLOCK,"4002"
104854,CENSUSBLOCK,"4002"
104855,CENSUSBLOCK,"4002"
104856,CENSUSBLOCK,"4002"
104857,CENSUSBLOCK,"4002"
104858,CENSUSBLOCK,"4002"
104859,CENSUSBLOCK,"4002"
104860,CENSUSBLOCK,"4002"
104861,CENSUSBLOCK,"4002"
104862,CENSUSBLOCK,"4002"
104863,CENSUSBLOCK,"4003"
104864,CENSUSBLOCK,"4003"
104865,CENSUSBLOCK,"4004"
104866,CENSUSBLOCK,"4004"
104867,CENSUSBLOCK,"4004"
104868,CENSUSBLOCK,"4004"
104869,CENSUSBLOCK,"4004"
104870,CENSUSBLOCK,"4004"
104871,CENSUSBLOCK,"4004"
104872,CENSUSBLOCK,"4005"
104873,CENSUSBLOCK,"4005"
104874,CENSUSBLOCK,"4005"
104875,CENSUSBLOCK,"4005"
104876,CENSUSBLOCK,"4005"
104877,CENSUSBLOCK,"4005"
104878,CENSUSBLOCK,"4005"
104879,CENSUSBLOCK,"4005"
104880,CENSUSBLOCK,"4005"
104881,CENSUSBLOCK,"4005"
104882,CENSUSBLOCK,"4005"
104883,CENSUSBLOCK,"4005"
104884,CENSUSBLOCK,"4005"
104885,CENSUSBLOCK,"4005"
104886,CENSUSBLOCK,"4005"
104887,CENSUSBLOCK,"4005"
104888,CENSUSBLOCK,"4006"
104889,CENSUSBLOCK,"4006"
104890,CENSUSBLOCK,"4006"
104891,CENSUSBLOCK,"4006"
104892,CENSUSBLOCK,"4006"
104893,CENSUSBLOCK,"4007"
104894,CENSUSBLOCK,"4007"
104895,CENSUSBLOCK,"4007"
104896,CENSUSBLOCK,"4007"
104897,CENSUSBLOCK,"4007"
104898,CENSUSBLOCK,"4008"
104899,CENSUSBLOCK,"4008"
104900,CENSUSBLOCK,"4008"
104901,CENSUSBLOCK,"4009"
104902,CENSUSBLOCK,"4009"
104903,CENSUSBLOCK,"4009"
104904,CENSUSBLOCK,"4010"
104905,CENSUSBLOCK,"4010"
104906,CENSUSBLOCK,"4010"
104907,CENSUSBLOCK,"4010"
104908,CENSUSBLOCK,"4010"
104909,CENSUSBLOCK,"4011"
104910,CENSUSBLOCK,"4011"
104911,CENSUSBLOCK,"4011"
104912,CENSUSBLOCK,"4011"
104913,CENSUSBLOCK,"4012"
104914,CENSUSBLOCK,"4012"
104915,CENSUSBLOCK,"4012"
104916,CENSUSBLOCK,"4012"
104917,CENSUSBLOCK,"4013"
104918,CENSUSBLOCK,"4013"
104919,CENSUSBLOCK,"4013"
104920,CENSUSBLOCK,"4013"
104921,CENSUSBLOCK,"4014"
104922,CENSUSBLOCK,"4014"
104923,CENSUSBLOCK,"4015"
104924,CENSUSBLOCK,"4016"
104925,CENSUSBLOCK,"4016"
104926,CENSUSBLOCK,"4017"
104927,CENSUSBLOCK,"4018"
104928,CENSUSBLOCK,"4018"
104929,CENSUSBLOCK,"4019"
104930,CENSUSBLOCK,"4019"
104931,CENSUSBLOCK,"4020"
104932,CENSUSBLOCK,"4020"
104933,CENSUSBLOCK,"4021"
104934,CENSUSBLOCK,"4021"
104935,CENSUSBLOCK,"4022"
104936,CENSUSBLOCK,"4022"
104937,CENSUSBLOCK,"4023"
104719,CENSUSBLOCK,"4001"
104720,CENSUSBLOCK,"4001"
104721,CENSUSBLOCK,"4001"
104722,CENSUSBLOCK,"4001"
104723,CENSUSBLOCK,"4001"
104724,CENSUSBLOCK,"4001"
104725,CENSUSBLOCK,"4001"
104726,CENSUSBLOCK,"4001"
104727,CENSUSBLOCK,"4001"
104728,CENSUSBLOCK,"4001"
104729,CENSUSBLOCK,"4001"
104730,CENSUSBLOCK,"4001"
104731,CENSUSBLOCK,"4001"
104732,CENSUSBLOCK,"4001"
104733,CENSUSBLOCK,"4001"
104734,CENSUSBLOCK,"4001"
104735,CENSUSBLOCK,"4001"
104736,CENSUSBLOCK,"4001"
104737,CENSUSBLOCK,"4001"
104738,CENSUSBLOCK,"4001"
104739,CENSUSBLOCK,"4001"
104740,CENSUSBLOCK,"4001"
104741,CENSUSBLOCK,"4001"
104742,CENSUSBLOCK,"4001"
104743,CENSUSBLOCK,"4001"
104744,CENSUSBLOCK,"4001"
104745,CENSUSBLOCK,"4001"
104746,CENSUSBLOCK,"4001"
104747,CENSUSBLOCK,"4001"
104748,CENSUSBLOCK,"4001"
104749,CENSUSBLOCK,"4001"
104750,CENSUSBLOCK,"4001"
104751,CENSUSBLOCK,"4001"
104752,CENSUSBLOCK,"4001"
104753,CENSUSBLOCK,"4001"
104754,CENSUSBLOCK,"4001"
104755,CENSUSBLOCK,"4001"
104756,CENSUSBLOCK,"4001"
104757,CENSUSBLOCK,"4001"
104758,CENSUSBLOCK,"4001"
104759,CENSUSBLOCK,"4001"
104760,CENSUSBLOCK,"4001"
104761,CENSUSBLOCK,"4001"
104762,CENSUSBLOCK,"4001"
104763,CENSUSBLOCK,"4001"
104764,CENSUSBLOCK,"4001"
104765,CENSUSBLOCK,"4001"
104766,CENSUSBLOCK,"4001"
104767,CENSUSBLOCK,"4001"
104768,CENSUSBLOCK,"4001"
104769,CENSUSBLOCK,"4001"
104770,CENSUSBLOCK,"4001"
104771,CENSUSBLOCK,"4001"
104772,CENSUSBLOCK,"4001"
104773,CENSUSBLOCK,"4001"
104774,CENSUSBLOCK,"4001"
104775,CENSUSBLOCK,"4001"
104776,CENSUSBLOCK,"4001"
104777,CENSUSBLOCK,"4001"
104778,CENSUSBLOCK,"4001"
104779,CENSUSBLOCK,"4001"
104780,CENSUSBLOCK,"4001"
104781,CENSUSBLOCK,"4001"
104782,CENSUSBLOCK,"4001"
104783,CENSUSBLOCK,"4001"
104784,CENSUSBLOCK,"4001"
104785,CENSUSBLOCK,"4001"
104786,CENSUSBLOCK,"4001"
104787,CENSUSBLOCK,"4001"
104788,CENSUSBLOCK,"4001"
104789,CENSUSBLOCK,"4001"
104790,CENSUSBLOCK,"4001"
104791,CENSUSBLOCK,"4001"
104792,CENSUSBLOCK,"4001"
104793,CENSUSBLOCK,"4001"
104794,CENSUSBLOCK,"4001"
104795,CENSUSBLOCK,"4001"
104796,CENSUSBLOCK,"4001"
104797,CENSUSBLOCK,"4002"
104798,CENSUSBLOCK,"4002"
104799,CENSUSBLOCK,"4002"
104800,CENSUSBLOCK,"4002"
104801,CENSUSBLOCK,"4002"
104802,CENSUSBLOCK,"4002"
104803,CENSUSBLOCK,"4002"
104804,CENSUSBLOCK,"4002"
104805,CENSUSBLOCK,"4002"
104806,CENSUSBLOCK,"4002"
104807,CENSUSBLOCK,"4002"
104808,CENSUSBLOCK,"4002"
104809,CENSUSBLOCK,"4002"
104810,CENSUSBLOCK,"4002"
104811,CENSUSBLOCK,"4002"
104812,CENSUSBLOCK,"4002"
104813,CENSUSBLOCK,"4002"
104814,CENSUSBLOCK,"4002"
104815,CENSUSBLOCK,"4002"
104816,CENSUSBLOCK,"4002"
104817,CENSUSBLOCK,"4002"
104818,CENSUSBLOCK,"4002"
104819,CENSUSBLOCK,"4002"
104820,CENSUSBLOCK,"4002"
104821,CENSUSBLOCK,"4002"
104822,CENSUSBLOCK,"4002"
104823,CENSUSBLOCK,"4002"
104824,CENSUSBLOCK,"4002"
104825,CENSUSBLOCK,"4002"
104826,CENSUSBLOCK,"4002"
104827,CENSUSBLOCK,"4002"
104828,CENSUSBLOCK,"4002"
104829,CENSUSBLOCK,"4002"
104830,CENSUSBLOCK,"4002"
104831,CENSUSBLOCK,"4002"
104832,CENSUSBLOCK,"4002"
104609,CENSUSBLOCK,"4000"
104610,CENSUSBLOCK,"4000"
104611,CENSUSBLOCK,"4000"
104612,CENSUSBLOCK,"4000"
104613,CENSUSBLOCK,"4000"
104614,CENSUSBLOCK,"4000"
104615,CENSUSBLOCK,"4000"
104616,CENSUSBLOCK,"4000"
104617,CENSUSBLOCK,"4000"
104618,CENSUSBLOCK,"4000"
104619,CENSUSBLOCK,"4000"
104620,CENSUSBLOCK,"4000"
104621,CENSUSBLOCK,"4000"
104622,CENSUSBLOCK,"4000"
104623,CENSUSBLOCK,"4000"
104624,CENSUSBLOCK,"4000"
104625,CENSUSBLOCK,"4000"
104626,CENSUSBLOCK,"4000"
104627,CENSUSBLOCK,"4000"
104628,CENSUSBLOCK,"4000"
104629,CENSUSBLOCK,"4000"
104630,CENSUSBLOCK,"4000"
104631,CENSUSBLOCK,"4000"
104632,CENSUSBLOCK,"4000"
104633,CENSUSBLOCK,"4000"
104634,CENSUSBLOCK,"4000"
104635,CENSUSBLOCK,"4000"
104636,CENSUSBLOCK,"4000"
104637,CENSUSBLOCK,"4000"
104638,CENSUSBLOCK,"4000"
104639,CENSUSBLOCK,"4000"
102989,CENSUSBLOCK,"2016"
102990,CENSUSBLOCK,"2016"
102991,CENSUSBLOCK,"2016"
102992,CENSUSBLOCK,"2016"
102993,CENSUSBLOCK,"2016"
102994,CENSUSBLOCK,"2017"
102995,CENSUSBLOCK,"2017"
102996,CENSUSBLOCK,"2017"
102997,CENSUSBLOCK,"2017"
102998,CENSUSBLOCK,"2017"
102999,CENSUSBLOCK,"2017"
103000,CENSUSBLOCK,"2018"
103001,CENSUSBLOCK,"2018"
103002,CENSUSBLOCK,"2018"
103003,CENSUSBLOCK,"2018"
103004,CENSUSBLOCK,"2018"
103005,CENSUSBLOCK,"2018"
103006,CENSUSBLOCK,"2018"
103007,CENSUSBLOCK,"2018"
103008,CENSUSBLOCK,"2018"
103009,CENSUSBLOCK,"2019"
103010,CENSUSBLOCK,"2019"
103011,CENSUSBLOCK,"2019"
103012,CENSUSBLOCK,"2019"
103013,CENSUSBLOCK,"2019"
103014,CENSUSBLOCK,"2019"
103015,CENSUSBLOCK,"2019"
103016,CENSUSBLOCK,"2020"
103017,CENSUSBLOCK,"2020"
103018,CENSUSBLOCK,"2020"
103019,CENSUSBLOCK,"2020"
103020,CENSUSBLOCK,"2020"
103021,CENSUSBLOCK,"2020"
103022,CENSUSBLOCK,"2021"
103023,CENSUSBLOCK,"2021"
103024,CENSUSBLOCK,"2021"
103025,CENSUSBLOCK,"2021"
103026,CENSUSBLOCK,"2022"
103027,CENSUSBLOCK,"2022"
103028,CENSUSBLOCK,"2022"
103029,CENSUSBLOCK,"2023"
103030,CENSUSBLOCK,"2023"
103031,CENSUSBLOCK,"2024"
103032,CENSUSBLOCK,"2024"
103033,CENSUSBLOCK,"2025"
103034,CENSUSBLOCK,"2025"
103035,CENSUSBLOCK,"2025"
103036,CENSUSBLOCK,"2025"
103037,CENSUSBLOCK,"2026"
103038,CENSUSBLOCK,"2026"
103039,CENSUSBLOCK,"2026"
103040,CENSUSBLOCK,"2026"
103041,CENSUSBLOCK,"2027"
103042,CENSUSBLOCK,"2027"
103043,CENSUSBLOCK,"2027"
103044,CENSUSBLOCK,"2027"
103045,CENSUSBLOCK,"2028"
103046,CENSUSBLOCK,"2029"
103047,CENSUSBLOCK,"2029"
103048,CENSUSBLOCK,"2029"
103049,CENSUSBLOCK,"2030"
103050,CENSUSBLOCK,"2030"
103051,CENSUSBLOCK,"2031"
103052,CENSUSBLOCK,"2031"
103053,CENSUSBLOCK,"2031"
103054,CENSUSBLOCK,"2032"
103055,CENSUSBLOCK,"2032"
103056,CENSUSBLOCK,"2032"
103057,CENSUSBLOCK,"2033"
103058,CENSUSBLOCK,"2034"
103059,CENSUSBLOCK,"2037"
103060,CENSUSBLOCK,"3000"
103061,CENSUSBLOCK,"3000"
103062,CENSUSBLOCK,"3000"
103063,CENSUSBLOCK,"3000"
103064,CENSUSBLOCK,"3000"
103065,CENSUSBLOCK,"3000"
102866,CENSUSBLOCK,"2007"
102867,CENSUSBLOCK,"2007"
102868,CENSUSBLOCK,"2007"
102869,CENSUSBLOCK,"2007"
102870,CENSUSBLOCK,"2008"
102871,CENSUSBLOCK,"2008"
102872,CENSUSBLOCK,"2008"
102873,CENSUSBLOCK,"2008"
102874,CENSUSBLOCK,"2008"
102875,CENSUSBLOCK,"2008"
102876,CENSUSBLOCK,"2008"
102877,CENSUSBLOCK,"2008"
102878,CENSUSBLOCK,"2008"
102879,CENSUSBLOCK,"2008"
102880,CENSUSBLOCK,"2008"
102881,CENSUSBLOCK,"2008"
102882,CENSUSBLOCK,"2008"
102883,CENSUSBLOCK,"2008"
102884,CENSUSBLOCK,"2008"
102885,CENSUSBLOCK,"2008"
102886,CENSUSBLOCK,"2008"
102887,CENSUSBLOCK,"2008"
102888,CENSUSBLOCK,"2008"
102889,CENSUSBLOCK,"2008"
102890,CENSUSBLOCK,"2008"
102891,CENSUSBLOCK,"2008"
102892,CENSUSBLOCK,"2008"
102893,CENSUSBLOCK,"2008"
102894,CENSUSBLOCK,"2008"
102895,CENSUSBLOCK,"2008"
102896,CENSUSBLOCK,"2008"
102897,CENSUSBLOCK,"2008"
102898,CENSUSBLOCK,"2008"
102899,CENSUSBLOCK,"2008"
102900,CENSUSBLOCK,"2008"
102901,CENSUSBLOCK,"2008"
102902,CENSUSBLOCK,"2008"
102903,CENSUSBLOCK,"2008"
102904,CENSUSBLOCK,"2008"
102905,CENSUSBLOCK,"2008"
102906,CENSUSBLOCK,"2008"
102907,CENSUSBLOCK,"2008"
102908,CENSUSBLOCK,"2008"
102909,CENSUSBLOCK,"2008"
102910,CENSUSBLOCK,"2009"
102911,CENSUSBLOCK,"2009"
102912,CENSUSBLOCK,"2009"
102913,CENSUSBLOCK,"2009"
102914,CENSUSBLOCK,"2009"
102915,CENSUSBLOCK,"2009"
102916,CENSUSBLOCK,"2009"
102917,CENSUSBLOCK,"2009"
102918,CENSUSBLOCK,"2009"
102919,CENSUSBLOCK,"2009"
102920,CENSUSBLOCK,"2009"
102921,CENSUSBLOCK,"2009"
102922,CENSUSBLOCK,"2009"
102923,CENSUSBLOCK,"2009"
102924,CENSUSBLOCK,"2009"
102925,CENSUSBLOCK,"2009"
102926,CENSUSBLOCK,"2009"
102927,CENSUSBLOCK,"2009"
102928,CENSUSBLOCK,"2009"
102929,CENSUSBLOCK,"2011"
102930,CENSUSBLOCK,"2011"
102931,CENSUSBLOCK,"2011"
102932,CENSUSBLOCK,"2011"
102933,CENSUSBLOCK,"2011"
102934,CENSUSBLOCK,"2011"
102935,CENSUSBLOCK,"2011"
102936,CENSUSBLOCK,"2011"
102937,CENSUSBLOCK,"2011"
102938,CENSUSBLOCK,"2011"
102939,CENSUSBLOCK,"2011"
102940,CENSUSBLOCK,"2011"
102941,CENSUSBLOCK,"2012"
102942,CENSUSBLOCK,"2012"
102943,CENSUSBLOCK,"2012"
102944,CENSUSBLOCK,"2012"
102945,CENSUSBLOCK,"2012"
102946,CENSUSBLOCK,"2012"
102947,CENSUSBLOCK,"2012"
102948,CENSUSBLOCK,"2012"
102949,CENSUSBLOCK,"2012"
102950,CENSUSBLOCK,"2012"
102951,CENSUSBLOCK,"2012"
102952,CENSUSBLOCK,"2012"
102953,CENSUSBLOCK,"2013"
102954,CENSUSBLOCK,"2013"
102955,CENSUSBLOCK,"2013"
102956,CENSUSBLOCK,"2013"
102957,CENSUSBLOCK,"2013"
102958,CENSUSBLOCK,"2013"
102767,CENSUSBLOCK,"2006"
102768,CENSUSBLOCK,"2006"
102769,CENSUSBLOCK,"2006"
102770,CENSUSBLOCK,"2006"
102771,CENSUSBLOCK,"2006"
102772,CENSUSBLOCK,"2006"
102773,CENSUSBLOCK,"2006"
102774,CENSUSBLOCK,"2006"
102775,CENSUSBLOCK,"2006"
102776,CENSUSBLOCK,"2006"
102777,CENSUSBLOCK,"2006"
102778,CENSUSBLOCK,"2006"
102779,CENSUSBLOCK,"2006"
102780,CENSUSBLOCK,"2006"
102781,CENSUSBLOCK,"2006"
102782,CENSUSBLOCK,"2006"
102783,CENSUSBLOCK,"2006"
102784,CENSUSBLOCK,"2006"
102785,CENSUSBLOCK,"2006"
102786,CENSUSBLOCK,"2006"
102787,CENSUSBLOCK,"2006"
102788,CENSUSBLOCK,"2006"
102789,CENSUSBLOCK,"2006"
102790,CENSUSBLOCK,"2006"
102791,CENSUSBLOCK,"2006"
102792,CENSUSBLOCK,"2006"
102793,CENSUSBLOCK,"2006"
102794,CENSUSBLOCK,"2006"
102795,CENSUSBLOCK,"2006"
102796,CENSUSBLOCK,"2006"
102797,CENSUSBLOCK,"2006"
102798,CENSUSBLOCK,"2006"
102799,CENSUSBLOCK,"2006"
102800,CENSUSBLOCK,"2006"
102801,CENSUSBLOCK,"2006"
102802,CENSUSBLOCK,"2006"
102803,CENSUSBLOCK,"2006"
